Culture,OCM,Frequency,Proportion_of_Passages
Somali,232,1,0.014492753623188406
Somali,145,1,0.014492753623188406
Somali,436,1,0.014492753623188406
Somali,791,1,0.014492753623188406
Somali,564,1,0.014492753623188406
Somali,326,1,0.014492753623188406
Somali,192,1,0.014492753623188406
Somali,142,1,0.014492753623188406
Somali,778,1,0.014492753623188406
Somali,582,1,0.014492753623188406
Somali,712,1,0.014492753623188406
Somali,505,1,0.014492753623188406
Somali,504,1,0.014492753623188406
Somali,439,1,0.014492753623188406
Somali,435,1,0.014492753623188406
Somali,881,1,0.014492753623188406
Taiwan Hokkien,755,107,0.3282208588957055
Taiwan Hokkien,787,46,0.1411042944785276
Taiwan Hokkien,757,39,0.1196319018404908
Taiwan Hokkien,775,39,0.1196319018404908
Taiwan Hokkien,777,36,0.11042944785276074
Taiwan Hokkien,769,31,0.0950920245398773
Taiwan Hokkien,771,28,0.08588957055214724
Taiwan Hokkien,782,27,0.08282208588957055
Taiwan Hokkien,772,20,0.06134969325153374
Taiwan Hokkien,776,19,0.05828220858895705
Taiwan Hokkien,784,19,0.05828220858895705
Taiwan Hokkien,855,19,0.05828220858895705
Taiwan Hokkien,764,15,0.046012269938650305
Taiwan Hokkien,854,13,0.03987730061349693
Taiwan Hokkien,828,12,0.03680981595092025
Taiwan Hokkien,791,12,0.03680981595092025
Taiwan Hokkien,164,12,0.03680981595092025
Taiwan Hokkien,789,12,0.03680981595092025
Taiwan Hokkien,774,12,0.03680981595092025
Taiwan Hokkien,262,11,0.03374233128834356
Taiwan Hokkien,761,11,0.03374233128834356
Taiwan Hokkien,843,9,0.027607361963190184
Taiwan Hokkien,171,9,0.027607361963190184
Taiwan Hokkien,778,8,0.024539877300613498
Taiwan Hokkien,585,8,0.024539877300613498
Taiwan Hokkien,744,6,0.018404907975460124
Taiwan Hokkien,596,6,0.018404907975460124
Taiwan Hokkien,593,6,0.018404907975460124
Taiwan Hokkien,115,6,0.018404907975460124
Taiwan Hokkien,794,6,0.018404907975460124
Taiwan Hokkien,182,6,0.018404907975460124
Taiwan Hokkien,588,5,0.015337423312883436
Taiwan Hokkien,846,5,0.015337423312883436
Taiwan Hokkien,758,5,0.015337423312883436
Taiwan Hokkien,578,5,0.015337423312883436
Taiwan Hokkien,177,5,0.015337423312883436
Taiwan Hokkien,159,5,0.015337423312883436
Taiwan Hokkien,278,5,0.015337423312883436
Taiwan Hokkien,184,5,0.015337423312883436
Taiwan Hokkien,121,5,0.015337423312883436
Taiwan Hokkien,827,5,0.015337423312883436
Taiwan Hokkien,796,4,0.012269938650306749
Taiwan Hokkien,783,4,0.012269938650306749
Taiwan Hokkien,571,4,0.012269938650306749
Taiwan Hokkien,604,4,0.012269938650306749
Taiwan Hokkien,178,4,0.012269938650306749
Taiwan Hokkien,756,4,0.012269938650306749
Taiwan Hokkien,0,3,0.009202453987730062
Taiwan Hokkien,608,3,0.009202453987730062
Taiwan Hokkien,826,3,0.009202453987730062
Taiwan Hokkien,562,3,0.009202453987730062
Taiwan Hokkien,844,3,0.009202453987730062
Taiwan Hokkien,759,3,0.009202453987730062
Taiwan Hokkien,587,3,0.009202453987730062
Taiwan Hokkien,797,2,0.006134969325153374
Taiwan Hokkien,128,2,0.006134969325153374
Taiwan Hokkien,858,2,0.006134969325153374
Taiwan Hokkien,589,2,0.006134969325153374
Taiwan Hokkien,551,2,0.006134969325153374
Taiwan Hokkien,820,2,0.006134969325153374
Taiwan Hokkien,428,2,0.006134969325153374
Taiwan Hokkien,113,2,0.006134969325153374
Taiwan Hokkien,165,2,0.006134969325153374
Taiwan Hokkien,527,2,0.006134969325153374
Taiwan Hokkien,886,2,0.006134969325153374
Taiwan Hokkien,577,2,0.006134969325153374
Taiwan Hokkien,583,2,0.006134969325153374
Taiwan Hokkien,158,2,0.006134969325153374
Taiwan Hokkien,825,2,0.006134969325153374
Taiwan Hokkien,823,2,0.006134969325153374
Taiwan Hokkien,829,2,0.006134969325153374
Taiwan Hokkien,841,2,0.006134969325153374
Taiwan Hokkien,822,2,0.006134969325153374
Taiwan Hokkien,484,2,0.006134969325153374
Taiwan Hokkien,114,2,0.006134969325153374
Taiwan Hokkien,597,2,0.006134969325153374
Taiwan Hokkien,101,2,0.006134969325153374
Taiwan Hokkien,342,2,0.006134969325153374
Taiwan Hokkien,231,2,0.006134969325153374
Taiwan Hokkien,614,2,0.006134969325153374
Taiwan Hokkien,845,1,0.003067484662576687
Taiwan Hokkien,584,1,0.003067484662576687
Taiwan Hokkien,123,1,0.003067484662576687
Taiwan Hokkien,788,1,0.003067484662576687
Taiwan Hokkien,511,1,0.003067484662576687
Taiwan Hokkien,553,1,0.003067484662576687
Taiwan Hokkien,734,1,0.003067484662576687
Taiwan Hokkien,869,1,0.003067484662576687
Taiwan Hokkien,318,1,0.003067484662576687
Taiwan Hokkien,735,1,0.003067484662576687
Taiwan Hokkien,861,1,0.003067484662576687
Taiwan Hokkien,122,1,0.003067484662576687
Taiwan Hokkien,157,1,0.003067484662576687
Taiwan Hokkien,536,1,0.003067484662576687
Taiwan Hokkien,628,1,0.003067484662576687
Taiwan Hokkien,505,1,0.003067484662576687
Taiwan Hokkien,212,1,0.003067484662576687
Taiwan Hokkien,252,1,0.003067484662576687
Taiwan Hokkien,311,1,0.003067484662576687
Taiwan Hokkien,423,1,0.003067484662576687
Taiwan Hokkien,183,1,0.003067484662576687
Taiwan Hokkien,364,1,0.003067484662576687
Taiwan Hokkien,104,1,0.003067484662576687
Taiwan Hokkien,146,1,0.003067484662576687
Taiwan Hokkien,264,1,0.003067484662576687
Taiwan Hokkien,561,1,0.003067484662576687
Taiwan Hokkien,657,1,0.003067484662576687
Taiwan Hokkien,779,1,0.003067484662576687
Taiwan Hokkien,805,1,0.003067484662576687
Taiwan Hokkien,798,1,0.003067484662576687
Taiwan Hokkien,548,1,0.003067484662576687
Taiwan Hokkien,866,1,0.003067484662576687
Taiwan Hokkien,853,1,0.003067484662576687
Taiwan Hokkien,541,1,0.003067484662576687
Taiwan Hokkien,514,1,0.003067484662576687
Taiwan Hokkien,579,1,0.003067484662576687
Taiwan Hokkien,762,1,0.003067484662576687
Taiwan Hokkien,732,1,0.003067484662576687
Taiwan Hokkien,606,1,0.003067484662576687
Taiwan Hokkien,582,1,0.003067484662576687
Taiwan Hokkien,833,1,0.003067484662576687
Taiwan Hokkien,765,1,0.003067484662576687
Taiwan Hokkien,609,1,0.003067484662576687
Taiwan Hokkien,369,1,0.003067484662576687
Taiwan Hokkien,842,1,0.003067484662576687
Taiwan Hokkien,173,1,0.003067484662576687
Taiwan Hokkien,602,1,0.003067484662576687
Taiwan Hokkien,824,1,0.003067484662576687
Taiwan Hokkien,837,1,0.003067484662576687
Taiwan Hokkien,592,1,0.003067484662576687
Taiwan Hokkien,181,1,0.003067484662576687
Taiwan Hokkien,731,1,0.003067484662576687
Taiwan Hokkien,154,1,0.003067484662576687
Taiwan Hokkien,312,1,0.003067484662576687
Taiwan Hokkien,296,1,0.003067484662576687
Taiwan Hokkien,275,1,0.003067484662576687
Taiwan Hokkien,241,1,0.003067484662576687
Taiwan Hokkien,125,1,0.003067484662576687
Taiwan Hokkien,733,1,0.003067484662576687
Taiwan Hokkien,613,1,0.003067484662576687
Taiwan Hokkien,175,1,0.003067484662576687
Taiwan Hokkien,743,1,0.003067484662576687
Tarahumara,755,21,0.15441176470588236
Tarahumara,774,19,0.13970588235294118
Tarahumara,121,16,0.11764705882352941
Tarahumara,776,15,0.11029411764705882
Tarahumara,796,14,0.10294117647058823
Tarahumara,756,14,0.10294117647058823
Tarahumara,824,11,0.08088235294117647
Tarahumara,789,8,0.058823529411764705
Tarahumara,757,8,0.058823529411764705
Tarahumara,825,7,0.051470588235294115
Tarahumara,164,7,0.051470588235294115
Tarahumara,782,6,0.04411764705882353
Tarahumara,273,6,0.04411764705882353
Tarahumara,172,6,0.04411764705882353
Tarahumara,278,6,0.04411764705882353
Tarahumara,137,4,0.029411764705882353
Tarahumara,769,4,0.029411764705882353
Tarahumara,778,4,0.029411764705882353
Tarahumara,177,4,0.029411764705882353
Tarahumara,826,3,0.022058823529411766
Tarahumara,291,3,0.022058823529411766
Tarahumara,787,3,0.022058823529411766
Tarahumara,761,3,0.022058823529411766
Tarahumara,821,3,0.022058823529411766
Tarahumara,276,2,0.014705882352941176
Tarahumara,178,2,0.014705882352941176
Tarahumara,115,2,0.014705882352941176
Tarahumara,304,2,0.014705882352941176
Tarahumara,772,2,0.014705882352941176
Tarahumara,262,2,0.014705882352941176
Tarahumara,574,2,0.014705882352941176
Tarahumara,526,2,0.014705882352941176
Tarahumara,773,2,0.014705882352941176
Tarahumara,775,2,0.014705882352941176
Tarahumara,196,2,0.014705882352941176
Tarahumara,301,2,0.014705882352941176
Tarahumara,852,2,0.014705882352941176
Tarahumara,609,2,0.014705882352941176
Tarahumara,833,2,0.014705882352941176
Tarahumara,388,1,0.007352941176470588
Tarahumara,102,1,0.007352941176470588
Tarahumara,103,1,0.007352941176470588
Tarahumara,131,1,0.007352941176470588
Tarahumara,133,1,0.007352941176470588
Tarahumara,765,1,0.007352941176470588
Tarahumara,648,1,0.007352941176470588
Tarahumara,834,1,0.007352941176470588
Tarahumara,837,1,0.007352941176470588
Tarahumara,431,1,0.007352941176470588
Tarahumara,735,1,0.007352941176470588
Tarahumara,386,1,0.007352941176470588
Tarahumara,417,1,0.007352941176470588
Tarahumara,854,1,0.007352941176470588
Tarahumara,515,1,0.007352941176470588
Tarahumara,823,1,0.007352941176470588
Tarahumara,0,1,0.007352941176470588
Tarahumara,124,1,0.007352941176470588
Tarahumara,142,1,0.007352941176470588
Tarahumara,764,1,0.007352941176470588
Tarahumara,184,1,0.007352941176470588
Tarahumara,532,1,0.007352941176470588
Tarahumara,795,1,0.007352941176470588
Tarahumara,521,1,0.007352941176470588
Tarahumara,224,1,0.007352941176470588
Tarahumara,855,1,0.007352941176470588
Tarahumara,165,1,0.007352941176470588
Tarahumara,527,1,0.007352941176470588
Tarahumara,136,1,0.007352941176470588
Tarahumara,760,1,0.007352941176470588
Tarahumara,231,1,0.007352941176470588
Tarahumara,465,1,0.007352941176470588
Tarahumara,828,1,0.007352941176470588
Tarahumara,842,1,0.007352941176470588
Tarahumara,147,1,0.007352941176470588
Tarahumara,578,1,0.007352941176470588
Tarahumara,302,1,0.007352941176470588
Tarahumara,856,1,0.007352941176470588
Tarahumara,226,1,0.007352941176470588
Tarahumara,759,1,0.007352941176470588
Tarahumara,243,1,0.007352941176470588
Tarahumara,548,1,0.007352941176470588
Tarahumara,784,1,0.007352941176470588
Tarahumara,123,1,0.007352941176470588
Tarahumara,171,1,0.007352941176470588
Tarahumara,128,1,0.007352941176470588
Tarahumara,827,1,0.007352941176470588
Tarahumara,513,1,0.007352941176470588
Tarahumara,154,1,0.007352941176470588
Tarahumara,159,1,0.007352941176470588
Tarahumara,788,1,0.007352941176470588
Tarahumara,783,1,0.007352941176470588
Tikopia,776,28,0.3783783783783784
Tikopia,787,16,0.21621621621621623
Tikopia,755,14,0.1891891891891892
Tikopia,796,13,0.17567567567567569
Tikopia,775,12,0.16216216216216217
Tikopia,784,10,0.13513513513513514
Tikopia,613,10,0.13513513513513514
Tikopia,789,8,0.10810810810810811
Tikopia,178,8,0.10810810810810811
Tikopia,177,7,0.0945945945945946
Tikopia,825,6,0.08108108108108109
Tikopia,797,6,0.08108108108108109
Tikopia,771,6,0.08108108108108109
Tikopia,614,5,0.06756756756756757
Tikopia,136,5,0.06756756756756757
Tikopia,773,4,0.05405405405405406
Tikopia,276,4,0.05405405405405406
Tikopia,793,4,0.05405405405405406
Tikopia,226,4,0.05405405405405406
Tikopia,766,4,0.05405405405405406
Tikopia,778,4,0.05405405405405406
Tikopia,164,4,0.05405405405405406
Tikopia,593,3,0.04054054054054054
Tikopia,761,3,0.04054054054054054
Tikopia,843,3,0.04054054054054054
Tikopia,604,3,0.04054054054054054
Tikopia,0,3,0.04054054054054054
Tikopia,554,3,0.04054054054054054
Tikopia,826,3,0.04054054054054054
Tikopia,622,3,0.04054054054054054
Tikopia,756,2,0.02702702702702703
Tikopia,757,2,0.02702702702702703
Tikopia,626,2,0.02702702702702703
Tikopia,791,2,0.02702702702702703
Tikopia,465,2,0.02702702702702703
Tikopia,533,2,0.02702702702702703
Tikopia,852,2,0.02702702702702703
Tikopia,462,2,0.02702702702702703
Tikopia,731,2,0.02702702702702703
Tikopia,683,2,0.02702702702702703
Tikopia,154,2,0.02702702702702703
Tikopia,173,2,0.02702702702702703
Tikopia,605,2,0.02702702702702703
Tikopia,241,2,0.02702702702702703
Tikopia,262,2,0.02702702702702703
Tikopia,539,2,0.02702702702702703
Tikopia,828,2,0.02702702702702703
Tikopia,433,2,0.02702702702702703
Tikopia,788,2,0.02702702702702703
Tikopia,774,2,0.02702702702702703
Tikopia,431,2,0.02702702702702703
Tikopia,847,2,0.02702702702702703
Tikopia,881,2,0.02702702702702703
Tikopia,782,2,0.02702702702702703
Tikopia,513,1,0.013513513513513514
Tikopia,565,1,0.013513513513513514
Tikopia,195,1,0.013513513513513514
Tikopia,823,1,0.013513513513513514
Tikopia,844,1,0.013513513513513514
Tikopia,846,1,0.013513513513513514
Tikopia,263,1,0.013513513513513514
Tikopia,602,1,0.013513513513513514
Tikopia,833,1,0.013513513513513514
Tikopia,842,1,0.013513513513513514
Tikopia,856,1,0.013513513513513514
Tikopia,396,1,0.013513513513513514
Tikopia,412,1,0.013513513513513514
Tikopia,824,1,0.013513513513513514
Tikopia,421,1,0.013513513513513514
Tikopia,984,1,0.013513513513513514
Tikopia,688,1,0.013513513513513514
Tikopia,301,1,0.013513513513513514
Tikopia,561,1,0.013513513513513514
Tikopia,484,1,0.013513513513513514
Tikopia,795,1,0.013513513513513514
Tikopia,845,1,0.013513513513513514
Tikopia,168,1,0.013513513513513514
Tikopia,839,1,0.013513513513513514
Tikopia,123,1,0.013513513513513514
Tikopia,763,1,0.013513513513513514
Tikopia,113,1,0.013513513513513514
Tikopia,831,1,0.013513513513513514
Tikopia,372,1,0.013513513513513514
Tikopia,762,1,0.013513513513513514
Tikopia,159,1,0.013513513513513514
Tikopia,114,1,0.013513513513513514
Tikopia,160,1,0.013513513513513514
Tikopia,562,1,0.013513513513513514
Tikopia,799,1,0.013513513513513514
Tikopia,578,1,0.013513513513513514
Tikopia,428,1,0.013513513513513514
Tikopia,821,1,0.013513513513513514
Tikopia,619,1,0.013513513513513514
Tikopia,147,1,0.013513513513513514
Tikopia,764,1,0.013513513513513514
Tikopia,143,1,0.013513513513513514
Tikopia,293,1,0.013513513513513514
Tikopia,886,1,0.013513513513513514
Tiv,164,41,0.15355805243445692
Tiv,789,40,0.149812734082397
Tiv,778,34,0.12734082397003746
Tiv,755,28,0.10486891385767791
Tiv,177,24,0.0898876404494382
Tiv,757,22,0.08239700374531835
Tiv,824,18,0.06741573033707865
Tiv,578,17,0.06367041198501873
Tiv,695,17,0.06367041198501873
Tiv,784,14,0.052434456928838954
Tiv,776,13,0.04868913857677903
Tiv,842,12,0.0449438202247191
Tiv,782,11,0.04119850187265917
Tiv,761,9,0.033707865168539325
Tiv,304,9,0.033707865168539325
Tiv,826,8,0.0299625468164794
Tiv,787,8,0.0299625468164794
Tiv,845,8,0.0299625468164794
Tiv,827,8,0.0299625468164794
Tiv,602,7,0.026217228464419477
Tiv,731,7,0.026217228464419477
Tiv,184,5,0.018726591760299626
Tiv,843,5,0.018726591760299626
Tiv,182,4,0.0149812734082397
Tiv,777,4,0.0149812734082397
Tiv,788,4,0.0149812734082397
Tiv,157,3,0.011235955056179775
Tiv,241,3,0.011235955056179775
Tiv,791,3,0.011235955056179775
Tiv,262,3,0.011235955056179775
Tiv,828,3,0.011235955056179775
Tiv,613,3,0.011235955056179775
Tiv,192,2,0.00749063670411985
Tiv,583,2,0.00749063670411985
Tiv,562,2,0.00749063670411985
Tiv,163,2,0.00749063670411985
Tiv,114,2,0.00749063670411985
Tiv,261,2,0.00749063670411985
Tiv,326,2,0.00749063670411985
Tiv,756,2,0.00749063670411985
Tiv,429,2,0.00749063670411985
Tiv,435,2,0.00749063670411985
Tiv,831,2,0.00749063670411985
Tiv,825,2,0.00749063670411985
Tiv,237,2,0.00749063670411985
Tiv,763,1,0.003745318352059925
Tiv,183,1,0.003745318352059925
Tiv,631,1,0.003745318352059925
Tiv,797,1,0.003745318352059925
Tiv,846,1,0.003745318352059925
Tiv,593,1,0.003745318352059925
Tiv,278,1,0.003745318352059925
Tiv,774,1,0.003745318352059925
Tiv,515,1,0.003745318352059925
Tiv,121,1,0.003745318352059925
Tiv,128,1,0.003745318352059925
Tiv,673,1,0.003745318352059925
Tiv,251,1,0.003745318352059925
Tiv,728,1,0.003745318352059925
Tiv,0,1,0.003745318352059925
Tiv,783,1,0.003745318352059925
Tiv,592,1,0.003745318352059925
Tiv,743,1,0.003745318352059925
Tiv,484,1,0.003745318352059925
Tiv,577,1,0.003745318352059925
Tiv,821,1,0.003745318352059925
Tiv,231,1,0.003745318352059925
Tiv,196,1,0.003745318352059925
Tiv,567,1,0.003745318352059925
Tiv,858,1,0.003745318352059925
Tiv,836,1,0.003745318352059925
Tiv,581,1,0.003745318352059925
Tiv,686,1,0.003745318352059925
Tiv,156,1,0.003745318352059925
Tiv,159,1,0.003745318352059925
Tiv,525,1,0.003745318352059925
Tiv,533,1,0.003745318352059925
Tiv,823,1,0.003745318352059925
Tiv,735,1,0.003745318352059925
Tiv,759,1,0.003745318352059925
Tiv,522,1,0.003745318352059925
Tiv,766,1,0.003745318352059925
Tiv,841,1,0.003745318352059925
Tiv,852,1,0.003745318352059925
Tiv,561,1,0.003745318352059925
Tiv,534,1,0.003745318352059925
Tiv,171,1,0.003745318352059925
Tiv,352,1,0.003745318352059925
Tiv,548,1,0.003745318352059925
Tiv,844,1,0.003745318352059925
Tiv,684,1,0.003745318352059925
Tiv,834,1,0.003745318352059925
Tiv,835,1,0.003745318352059925
Tiv,837,1,0.003745318352059925
Tiv,123,1,0.003745318352059925
Tlingit,756,40,0.35714285714285715
Tlingit,776,13,0.11607142857142858
Tlingit,755,11,0.09821428571428571
Tlingit,828,9,0.08035714285714286
Tlingit,757,9,0.08035714285714286
Tlingit,825,7,0.0625
Tlingit,826,6,0.05357142857142857
Tlingit,774,5,0.044642857142857144
Tlingit,532,5,0.044642857142857144
Tlingit,302,4,0.03571428571428571
Tlingit,152,4,0.03571428571428571
Tlingit,787,4,0.03571428571428571
Tlingit,170,4,0.03571428571428571
Tlingit,775,4,0.03571428571428571
Tlingit,785,4,0.03571428571428571
Tlingit,783,3,0.026785714285714284
Tlingit,103,3,0.026785714285714284
Tlingit,788,3,0.026785714285714284
Tlingit,771,3,0.026785714285714284
Tlingit,824,3,0.026785714285714284
Tlingit,133,3,0.026785714285714284
Tlingit,683,3,0.026785714285714284
Tlingit,304,3,0.026785714285714284
Tlingit,192,3,0.026785714285714284
Tlingit,554,3,0.026785714285714284
Tlingit,177,3,0.026785714285714284
Tlingit,164,3,0.026785714285714284
Tlingit,782,3,0.026785714285714284
Tlingit,822,2,0.017857142857142856
Tlingit,829,2,0.017857142857142856
Tlingit,567,2,0.017857142857142856
Tlingit,142,2,0.017857142857142856
Tlingit,431,2,0.017857142857142856
Tlingit,766,2,0.017857142857142856
Tlingit,278,2,0.017857142857142856
Tlingit,764,2,0.017857142857142856
Tlingit,784,2,0.017857142857142856
Tlingit,0,2,0.017857142857142856
Tlingit,823,2,0.017857142857142856
Tlingit,171,2,0.017857142857142856
Tlingit,578,2,0.017857142857142856
Tlingit,731,1,0.008928571428571428
Tlingit,725,1,0.008928571428571428
Tlingit,797,1,0.008928571428571428
Tlingit,744,1,0.008928571428571428
Tlingit,301,1,0.008928571428571428
Tlingit,759,1,0.008928571428571428
Tlingit,412,1,0.008928571428571428
Tlingit,222,1,0.008928571428571428
Tlingit,137,1,0.008928571428571428
Tlingit,845,1,0.008928571428571428
Tlingit,136,1,0.008928571428571428
Tlingit,121,1,0.008928571428571428
Tlingit,789,1,0.008928571428571428
Tlingit,765,1,0.008928571428571428
Tlingit,565,1,0.008928571428571428
Tlingit,773,1,0.008928571428571428
Tlingit,556,1,0.008928571428571428
Tlingit,622,1,0.008928571428571428
Tlingit,769,1,0.008928571428571428
Tlingit,881,1,0.008928571428571428
Tlingit,553,1,0.008928571428571428
Tlingit,588,1,0.008928571428571428
Tlingit,761,1,0.008928571428571428
Tlingit,533,1,0.008928571428571428
Tlingit,587,1,0.008928571428571428
Tlingit,834,1,0.008928571428571428
Tlingit,262,1,0.008928571428571428
Tlingit,614,1,0.008928571428571428
Tlingit,159,1,0.008928571428571428
Tlingit,535,1,0.008928571428571428
Tlingit,435,1,0.008928571428571428
Tlingit,196,1,0.008928571428571428
Tlingit,181,1,0.008928571428571428
Tlingit,861,1,0.008928571428571428
Tlingit,844,1,0.008928571428571428
Trobriands,761,6,0.20689655172413793
Trobriands,776,6,0.20689655172413793
Trobriands,262,5,0.1724137931034483
Trobriands,614,5,0.1724137931034483
Trobriands,789,4,0.13793103448275862
Trobriands,832,2,0.06896551724137931
Trobriands,743,2,0.06896551724137931
Trobriands,756,2,0.06896551724137931
Trobriands,762,2,0.06896551724137931
Trobriands,593,2,0.06896551724137931
Trobriands,773,2,0.06896551724137931
Trobriands,613,1,0.034482758620689655
Trobriands,396,1,0.034482758620689655
Trobriands,604,1,0.034482758620689655
Trobriands,782,1,0.034482758620689655
Trobriands,755,1,0.034482758620689655
Trobriands,164,1,0.034482758620689655
Trobriands,783,1,0.034482758620689655
Trobriands,839,1,0.034482758620689655
Trobriands,797,1,0.034482758620689655
Trobriands,428,1,0.034482758620689655
Trobriands,114,1,0.034482758620689655
Trobriands,822,1,0.034482758620689655
Trobriands,821,1,0.034482758620689655
Trobriands,765,1,0.034482758620689655
Trobriands,757,1,0.034482758620689655
Trobriands,302,1,0.034482758620689655
Trobriands,609,1,0.034482758620689655
Trobriands,853,1,0.034482758620689655
Trobriands,837,1,0.034482758620689655
Trobriands,622,1,0.034482758620689655
Trobriands,252,1,0.034482758620689655
Trobriands,231,1,0.034482758620689655
Trobriands,301,1,0.034482758620689655
Trobriands,237,1,0.034482758620689655
Trobriands,688,1,0.034482758620689655
Trobriands,764,1,0.034482758620689655
Trobriands,775,1,0.034482758620689655
Tukano,756,14,0.1917808219178082
Tukano,789,13,0.1780821917808219
Tukano,755,11,0.1506849315068493
Tukano,821,10,0.136986301369863
Tukano,776,9,0.1232876712328767
Tukano,825,9,0.1232876712328767
Tukano,796,6,0.0821917808219178
Tukano,192,6,0.0821917808219178
Tukano,262,5,0.0684931506849315
Tukano,761,4,0.0547945205479452
Tukano,772,4,0.0547945205479452
Tukano,831,4,0.0547945205479452
Tukano,797,4,0.0547945205479452
Tukano,757,4,0.0547945205479452
Tukano,881,3,0.0410958904109589
Tukano,784,3,0.0410958904109589
Tukano,342,3,0.0410958904109589
Tukano,773,3,0.0410958904109589
Tukano,783,3,0.0410958904109589
Tukano,302,3,0.0410958904109589
Tukano,846,3,0.0410958904109589
Tukano,158,2,0.0273972602739726
Tukano,771,2,0.0273972602739726
Tukano,278,2,0.0273972602739726
Tukano,164,2,0.0273972602739726
Tukano,778,2,0.0273972602739726
Tukano,178,2,0.0273972602739726
Tukano,276,2,0.0273972602739726
Tukano,115,2,0.0273972602739726
Tukano,775,2,0.0273972602739726
Tukano,844,2,0.0273972602739726
Tukano,261,2,0.0273972602739726
Tukano,601,1,0.0136986301369863
Tukano,501,1,0.0136986301369863
Tukano,244,1,0.0136986301369863
Tukano,829,1,0.0136986301369863
Tukano,412,1,0.0136986301369863
Tukano,415,1,0.0136986301369863
Tukano,595,1,0.0136986301369863
Tukano,462,1,0.0136986301369863
Tukano,227,1,0.0136986301369863
Tukano,512,1,0.0136986301369863
Tukano,683,1,0.0136986301369863
Tukano,224,1,0.0136986301369863
Tukano,532,1,0.0136986301369863
Tukano,648,1,0.0136986301369863
Tukano,136,1,0.0136986301369863
Tukano,774,1,0.0136986301369863
Tukano,828,1,0.0136986301369863
Tukano,592,1,0.0136986301369863
Tukano,301,1,0.0136986301369863
Tukano,856,1,0.0136986301369863
Tukano,123,1,0.0136986301369863
Tukano,826,1,0.0136986301369863
Tukano,584,1,0.0136986301369863
Tukano,765,1,0.0136986301369863
Tukano,351,1,0.0136986301369863
Tukano,182,1,0.0136986301369863
Tukano,177,1,0.0136986301369863
Tukano,515,1,0.0136986301369863
Tukano,285,1,0.0136986301369863
Tukano,868,1,0.0136986301369863
Tukano,841,1,0.0136986301369863
Tukano,764,1,0.0136986301369863
Tukano,534,1,0.0136986301369863
Tukano,851,1,0.0136986301369863
Tukano,514,1,0.0136986301369863
Tukano,531,1,0.0136986301369863
Tukano,184,1,0.0136986301369863
Tukano,237,1,0.0136986301369863
Tukano,787,1,0.0136986301369863
Tukano,842,1,0.0136986301369863
Tukano,241,1,0.0136986301369863
Tukano,832,1,0.0136986301369863
Tukano,171,1,0.0136986301369863
Tukano,196,1,0.0136986301369863
Tukano,335,1,0.0136986301369863
Tukano,264,1,0.0136986301369863
Tukano,843,1,0.0136986301369863
Tukano,822,1,0.0136986301369863
Tukano,793,1,0.0136986301369863
Tukano,231,1,0.0136986301369863
Tukano,232,1,0.0136986301369863
Tukano,413,1,0.0136986301369863
Tukano,527,1,0.0136986301369863
Tukano,571,1,0.0136986301369863
Tukano,823,1,0.0136986301369863
Tzeltal,273,29,0.3493975903614458
Tzeltal,539,11,0.13253012048192772
Tzeltal,755,8,0.0963855421686747
Tzeltal,774,7,0.08433734939759036
Tzeltal,761,6,0.07228915662650602
Tzeltal,178,4,0.04819277108433735
Tzeltal,756,4,0.04819277108433735
Tzeltal,578,4,0.04819277108433735
Tzeltal,627,3,0.03614457831325301
Tzeltal,824,3,0.03614457831325301
Tzeltal,776,3,0.03614457831325301
Tzeltal,434,3,0.03614457831325301
Tzeltal,182,3,0.03614457831325301
Tzeltal,782,3,0.03614457831325301
Tzeltal,571,3,0.03614457831325301
Tzeltal,156,3,0.03614457831325301
Tzeltal,789,3,0.03614457831325301
Tzeltal,562,3,0.03614457831325301
Tzeltal,757,3,0.03614457831325301
Tzeltal,177,3,0.03614457831325301
Tzeltal,556,2,0.024096385542168676
Tzeltal,121,2,0.024096385542168676
Tzeltal,593,2,0.024096385542168676
Tzeltal,613,2,0.024096385542168676
Tzeltal,682,2,0.024096385542168676
Tzeltal,844,2,0.024096385542168676
Tzeltal,856,2,0.024096385542168676
Tzeltal,854,2,0.024096385542168676
Tzeltal,513,2,0.024096385542168676
Tzeltal,826,2,0.024096385542168676
Tzeltal,846,2,0.024096385542168676
Tzeltal,342,2,0.024096385542168676
Tzeltal,183,2,0.024096385542168676
Tzeltal,191,1,0.012048192771084338
Tzeltal,821,1,0.012048192771084338
Tzeltal,787,1,0.012048192771084338
Tzeltal,763,1,0.012048192771084338
Tzeltal,152,1,0.012048192771084338
Tzeltal,868,1,0.012048192771084338
Tzeltal,551,1,0.012048192771084338
Tzeltal,0,1,0.012048192771084338
Tzeltal,784,1,0.012048192771084338
Tzeltal,126,1,0.012048192771084338
Tzeltal,292,1,0.012048192771084338
Tzeltal,869,1,0.012048192771084338
Tzeltal,291,1,0.012048192771084338
Tzeltal,888,1,0.012048192771084338
Tzeltal,581,1,0.012048192771084338
Tzeltal,674,1,0.012048192771084338
Tzeltal,574,1,0.012048192771084338
Tzeltal,831,1,0.012048192771084338
Tzeltal,827,1,0.012048192771084338
Tzeltal,825,1,0.012048192771084338
Tzeltal,797,1,0.012048192771084338
Tzeltal,278,1,0.012048192771084338
Tzeltal,439,1,0.012048192771084338
Tzeltal,435,1,0.012048192771084338
Tzeltal,302,1,0.012048192771084338
